base_L2@1s,base_L2@2s,base_L2@3s,base_avgL2@1s,base_avgL2@2s,base_avgL2@3s,base_coll@1s,base_coll@2s,base_coll@3s,base_cumColl@1s,base_cumColl@2s,base_cumColl@3s,base_meanColl@1s,base_meanColl@2s,base_meanColl@3s,base_status,command,got_L2@1s,got_L2@2s,got_L2@3s,got_avgL2@1s,got_avgL2@2s,got_avgL2@3s,got_beats_base,got_cand_cmd,got_cand_kin,got_cand_total,got_cand_vals,got_cand_wps,got_candidate_spread,got_coll@1s,got_coll@2s,got_coll@3s,got_cumColl@1s,got_cumColl@2s,got_cumColl@3s,got_fuse_feasible,got_fuse_n,got_meanColl@1s,got_meanColl@2s,got_meanColl@3s,got_minADE_C,got_n_candidates,got_oracle_L2@1s,got_oracle_L2@2s,got_oracle_L2@3s,got_oracle_avgL2@1s,got_oracle_avgL2@2s,got_oracle_avgL2@3s,got_pred,got_status,got_worst_candidate,mean_coll@1s,mean_coll@2s,mean_coll@3s,mean_cumColl@1s,mean_cumColl@2s,mean_cumColl@3s,mean_meanColl@1s,mean_meanColl@2s,mean_meanColl@3s,sample_token,scene,seed
0.8541,2.7897,4.6988,0.8148,1.4212,2.2959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.8541,2.7897,4.6988,0.8148,1.4212,2.3425,False,"[-0.1305, -0.1305, -0.3916, -0.3916, -0.0653, -0.1305, -0.0, -0.0653]","[-180.2624, -55.092, -174.8651, -550.3542, -2532.8725, -6856.1601, -41924.1072, -96943.4447]","[3.9894, 1.6841, -0.2052, -1000547.1697, -1002531.9971, -1006852.9756, -1041923.2318, -1096940.2602]","[2.676, 2.343, 1.868, 1.923, 1.111, 2.925, 6.555, 8.447]","[[[3.1148, 0.0], [7.3977, 0.0], [12.5373, -0.1305], [16.2492, -0.1305], [20.5321, -0.2611], [24.5295, -0.2611]], [[4.2569, 0.0], [8.2543, -0.1305], [12.5373, -0.1305], [16.2492, -0.1305], [20.5321, -0.2611], [24.5295, -0.2611]], [[4.2569, 0.0], [8.2543, -0.1305], [12.5373, -0.1305], [16.2492, -0.1305], [21.3887, -0.3916], [26.8138, 0.7833]], [[3.1148, 0.0], [7.3977, 0.0], [12.5373, -0.1305], [16.2492, -0.1305], [21.9598, -0.5222], [30.2401, 0.7833]], [[4.2569, 0.0], [8.2543, -0.1305], [12.5373, -0.1305], [16.2492, -0.1305], [24.8151, -0.2611], [29.3835, -0.1305]], [[3.1148, 0.0], [7.3977, 0.0], [12.5373, -0.1305], [16.2492, -0.1305], [16.5347, 0.6527], [27.0993, -0.2611]], [[4.2569, 0.0], [8.2543, -0.1305], [12.5373, -0.1305], [16.2492, -0.1305], [19.9611, -8.8774], [5.1135, 0.0]], [[3.1148, 0.0], [7.3977, 0.0], [12.5373, -0.1305], [16.2492, -0.1305], [21.6742, 0.1305], [69.6432, 0.1305]]]",2.424,0.0,0.0,0.0,0.0,0.0,0.0,True,[3],0.0,0.0,0.0,1.1111,8.0,0.8541,2.7897,0.3641,0.8148,1.4212,1.1111,"[[4.257, 0.0], [8.254, -0.131], [12.537, -0.131], [16.249, -0.131], [20.532, -0.261], [24.53, -0.261]]",ok,8.4469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349fc724f9d84aeca8afe4af49d05986,scene-0093,42
7.6537,14.4375,22.1082,5.8229,9.1683,12.8876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,7.6537,14.152,22.1082,5.8229,9.0969,12.7449,True,"[-0.0653, -0.0653, -0.1958, -0.3264, -0.0653, -0.1958, -0.0653, -0.1305]","[-5.4719, -68.5802, -42.2185, -302.5161, -415.9787, -2027.4912, -11980.9089, -12735.2174]","[4.1818, 4.085, 2.708, 1.1064, -1000413.3704, -1002024.7982, -1011978.3006, -1012732.5244]","[12.745, 12.935, 11.936, 11.365, 11.888, 12.221, 10.794, 12.841]","[[[2.2582, 0.0], [4.2569, 0.0], [5.9701, -0.1305], [7.6833, -0.1305], [9.1109, -0.1305], [10.253, -0.1305]], [[2.2582, 0.0], [4.2569, 0.0], [5.399, 0.0], [7.1122, -0.1305], [9.1109, -0.1305], [10.253, -0.1305]], [[2.2582, 0.0], [4.2569, 0.0], [5.9701, -0.1305], [7.6833, -0.1305], [10.5386, -0.1305], [13.6794, -0.3916]], [[2.2582, 0.0], [4.2569, 0.0], [5.399, 0.0], [7.1122, -0.1305], [11.6807, -0.2611], [17.1058, -0.6527]], [[2.2582, 0.0], [4.2569, 0.0], [5.399, 0.0], [7.1122, -0.1305], [9.682, -0.1305], [15.9636, -0.1305]], [[2.2582, 0.0], [4.2569, 0.0], [5.9701, -0.1305], [7.6833, -0.1305], [11.9662, -0.1305], [10.5386, -0.3916]], [[2.2582, 0.0], [4.2569, 0.0], [5.399, 0.0], [7.1122, -0.1305], [16.8202, -0.3916], [15.3926, -0.1305]], [[2.2582, 0.0], [4.2569, 0.0], [5.9701, -0.1305], [7.6833, -0.1305], [13.6794, -0.3916], [5.1135, 0.2611]]]",0.7065,0.0,0.0,0.0,0.0,0.0,0.0,True,[3],0.0,0.0,0.0,10.794,8.0,7.6537,14.7231,16.9689,5.8229,9.3826,10.794,"[[2.258, 0.0], [4.257, 0.0], [5.97, -0.131], [7.683, -0.131], [9.111, -0.131], [10.253, -0.131]]",ok,12.9354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11514e9bc4184a1f8bcdc1fe7aafad2d,scene-0093,42
2.1254,2.9421,4.8582,1.6162,2.3435,3.0043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,2.1257,3.5132,5.4292,1.9018,2.629,3.3374,False,"[-0.1305, -0.1305, -0.0653, -0.1305, -0.3264, -0.0, -1.1749, -0.0653]","[-127.758, -818.0737, -989.6331, -2580.7527, -2606.0049, -2863.0917, -9461.912, -707224.237]","[3.825, -1000814.5612, -1000986.5377, -1002577.2403, -1002602.9094, -1002859.9963, -1009458.3996, -1707220.7246]","[3.337, 2.495, 2.686, 2.638, 2.155, 3.103, 5.227, 9.035]","[[[3.6858, 0.0], [8.5399, 0.0], [12.5373, -0.1305], [16.2492, -0.1305], [20.5321, -0.1305], [23.9585, -0.2611]], [[3.6858, 0.0], [8.5399, 0.0], [13.3939, -0.1305], [19.6755, 0.0], [22.2453, -0.1305], [23.1019, -0.2611]], [[3.6858, 0.0], [8.5399, 0.0], [12.5373, -0.1305], [16.2492, -0.1305], [19.9611, -0.3916], [28.5269, 0.1305]], [[3.6858, 0.0], [8.5399, 0.0], [13.3939, -0.1305], [19.6755, 0.0], [20.5321, -0.1305], [23.9585, -0.2611]], [[3.6858, 0.0], [8.5399, 0.0], [12.5373, -0.1305], [16.2492, -0.1305], [24.244, -0.1305], [27.3848, -0.6527]], [[3.6858, 0.0], [8.5399, 0.0], [12.5373, -0.1305], [16.2492, -0.1305], [18.2479, 0.0], [27.6704, 0.0]], [[3.6858, 0.0], [8.5399, 0.0], [13.3939, -0.1305], [19.6755, 0.0], [21.1032, 0.1305], [7.9688, -2.3499]], [[3.6858, 0.0], [8.5399, 0.0], [13.3939, -0.1305], [19.6755, 0.0], [69.6432, 0.0], [26.5282, -0.1305]]]",2.1546,0.0,0.0,0.0,0.0,0.0,0.0,True,[3],0.0,0.0,0.0,2.155,8.0,2.1257,3.5132,2.0411,1.9018,2.629,2.155,"[[3.686, 0.0], [8.54, 0.0], [12.537, -0.131], [16.249, -0.131], [20.532, -0.131], [23.958, -0.261]]",ok,9.0354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19ffc60b7e9f429cbca0dbd5e2fc2e03,scene-0094,42
0.6963,1.4234,2.9609,0.5331,0.9261,1.4786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.6963,1.9944,1.5391,0.5331,1.0689,1.1946,True,"[-0.1305, -0.0653, -0.1305, -0.2611, -0.5875, -0.0653, -8.2899, -0.3264]","[-62.0939, -1171.2093, -1211.3098, -3964.3187, -6573.6461, -8019.675, -17051.4429, -96872.7117]","[2.5058, -1001169.6635, -1001209.3655, -1003962.7729, -1006571.7018, -1008017.7307, -1017049.4986, -1096871.1659]","[1.195, 1.444, 1.767, 1.836, 1.855, 2.826, 4.443, 8.063]","[[[4.2569, 0.0], [8.5399, -0.1305], [12.5373, -0.1305], [16.2492, -0.1305], [20.8176, -0.2611], [24.8151, -0.2611]], [[4.2569, 0.0], [8.5399, -0.1305], [12.5373, -0.1305], [16.2492, -0.1305], [21.6742, -0.3916], [22.5308, 0.1305]], [[3.9714, 0.0], [7.3977, -0.1305], [11.9662, -0.2611], [14.8215, 0.0], [20.8176, -0.2611], [24.8151, -0.2611]], [[4.2569, 0.0], [8.5399, -0.1305], [12.5373, -0.1305], [16.2492, -0.1305], [18.2479, -0.1305], [29.098, 0.5222]], [[3.9714, 0.0], [7.3977, -0.1305], [11.9662, -0.2611], [14.8215, 0.0], [23.6729, -0.5222], [24.8151, -1.1749]], [[3.9714, 0.0], [7.3977, -0.1305], [11.9662, -0.2611], [14.8215, 0.0], [15.9636, -0.5222], [29.3835, -0.1305]], [[3.9714, 0.0], [7.3977, -0.1305], [11.9662, -0.2611], [14.8215, 0.0], [19.9611, -0.5222], [26.2427, 16.5798]], [[4.2569, 0.0], [8.5399, -0.1305], [12.5373, -0.1305], [16.2492, -0.1305], [21.6742, 0.5222], [69.6432, 0.6527]]]",2.167,0.0,0.0,0.0,0.0,0.0,0.0,True,[3],0.0,0.0,0.0,1.1946,8.0,0.6963,1.9944,1.5391,0.5331,1.0689,1.1946,"[[4.257, 0.0], [8.54, -0.131], [12.537, -0.131], [16.249, -0.131], [20.818, -0.261], [24.815, -0.261]]",ok,8.0626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ac22e12d11f84b6a98faa260bdaa64ff,scene-0094,42
0.7688,2.134,6.3582,0.5725,1.2316,2.4858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.0529,2.134,5.2164,0.9998,1.4453,2.4379,True,"[-0.0653, -0.1305, -0.1305, -0.0, -0.0653, -2.4804, -0.1305, -0.3916]","[-261.1168, -54.9364, -51.7318, -784.469, -4844.9953, -10142.9764, -13168.8536, -872072.161]","[3.5481, 3.4846, 3.4656, -1000781.7511, -1004842.2964, -1010140.2584, -1013166.1357, -1872069.4621]","[3.201, 2.295, 2.438, 3.248, 3.259, 3.29, 3.365, 11.488]","[[[4.2569, 0.0], [7.6833, -0.1305], [11.1096, -0.1305], [14.2505, -0.1305], [19.6755, -0.3916], [25.3861, 0.1305]], [[3.6858, 0.0], [7.3977, -0.1305], [11.1096, -0.1305], [14.2505, -0.1305], [18.2479, -0.1305], [22.2453, -0.2611]], [[4.2569, 0.0], [7.6833, -0.1305], [11.1096, -0.1305], [14.2505, -0.1305], [18.2479, -0.1305], [22.2453, -0.2611]], [[3.6858, 0.0], [7.3977, -0.1305], [11.1096, -0.1305], [14.2505, -0.1305], [18.5334, 0.1305], [27.6704, 0.0]], [[4.2569, 0.0], [7.6833, -0.1305], [11.1096, -0.1305], [14.2505, -0.1305], [22.2453, -1.1749], [23.1019, -0.1305]], [[3.6858, 0.0], [7.3977, -0.1305], [11.1096, -0.1305], [14.2505, -0.1305], [23.1019, -0.2611], [21.1032, -4.9609]], [[3.6858, 0.0], [7.3977, -0.1305], [11.1096, -0.1305], [14.2505, -0.1305], [17.9623, 0.0], [5.1135, -0.2611]], [[4.2569, 0.0], [7.6833, -0.1305], [11.1096, -0.1305], [14.2505, -0.1305], [69.6432, -0.1305], [25.1006, 0.7833]]]",2.829,0.0,0.0,0.0,0.0,0.0,0.0,True,[3],0.0,0.0,0.0,2.2955,8.0,0.7688,2.134,5.2164,0.5725,1.2316,2.2955,"[[4.257, 0.0], [7.683, -0.131], [11.11, -0.131], [14.25, -0.131], [18.248, -0.131], [22.245, -0.261]]",ok,11.4877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,894616d89edf41b8bbfd542a150e8fbd,scene-0094,42
1.9936,4.6293,6.9178,1.5077,2.8405,3.9973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.9936,4.6293,6.9178,1.5077,2.8405,3.9973,False,"[-0.0, -0.0, -0.0, -0.1305, -0.0653, -0.0653, -0.3916, -8.2899]","[-21.432, -58.9952, -115.7004, -930.8246, -1080.5535, -2367.678, -3163.1095, -21852.023]","[3.5231, 3.5176, 3.5094, -1000928.243, -1001077.9719, -1002365.0965, -1003160.528, -1021849.4415]","[3.997, 3.997, 4.189, 4.239, 3.284, 3.762, 5.001, 6.205]","[[[1.9727, 0.0], [4.5424, 0.0], [6.8267, 0.0], [8.5399, 0.0], [10.253, 0.0], [11.9662, 0.0]], [[2.2582, 0.0], [4.2569, 0.0], [6.8267, 0.0], [8.5399, 0.0], [10.253, 0.0], [11.9662, 0.0]], [[2.2582, 0.0], [4.2569, 0.0], [6.8267, 0.0], [8.5399, 0.0], [10.8241, 0.2611], [12.5373, 0.0]], [[1.9727, 0.0], [4.5424, 0.0], [6.8267, 0.0], [8.5399, 0.0], [11.9662, 0.5222], [11.6807, -0.2611]], [[1.9727, 0.0], [4.5424, 0.0], [6.8267, 0.0], [8.5399, 0.0], [10.5386, -0.2611], [7.3977, -0.1305]], [[1.9727, 0.0], [4.5424, 0.0], [6.8267, 0.0], [8.5399, 0.0], [7.6833, 0.2611], [13.1083, 0.1305]], [[2.2582, 0.0], [4.2569, 0.0], [6.8267, 0.0], [8.5399, 0.0], [14.2505, -0.1305], [13.9649, -0.7833]], [[2.2582, 0.0], [4.2569, 0.0], [6.8267, 0.0], [8.5399, 0.0], [8.2543, 0.1305], [19.6755, 16.5798]]]",0.8391,0.0,0.0,0.0,0.0,0.0,0.0,True,[3],0.0,0.0,0.0,3.2841,8.0,2.2791,4.6293,2.3499,1.5077,2.8405,3.2841,"[[2.258, 0.0], [4.257, 0.0], [6.827, 0.0], [8.54, 0.0], [10.253, 0.0], [11.966, 0.0]]",ok,6.2054,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,5e75205506604b6a992c08ce91a92d22,scene-0094,42
1.1161,2.5437,3.4003,0.6878,1.4016,1.9251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.1161,2.5437,3.4003,0.6878,1.4016,1.9251,False,"[-0.0, -0.0, -0.0653, -0.1958, -0.4569, -0.0, -0.0, -0.0]","[-87.4824, -91.8715, -204.8557, -395.5575, -167.0577, -638.8172, -3567.6883, -11361.094]","[3.8999, 3.8795, 3.4217, 2.5351, 0.8892, -1000636.0416, -1003564.9319, -1011358.3376]","[2.068, 1.925, 2.116, 2.213, 3.219, 2.501, 2.66, 2.271]","[[[0.2595, 0.0], [1.1161, 0.0], [2.2582, 0.0], [2.8293, 0.0], [2.5437, 0.0], [3.4003, 0.0]], [[0.2595, 0.0], [1.1161, 0.0], [1.6871, 0.0], [2.5437, 0.0], [2.5437, 0.0], [3.4003, 0.0]], [[0.2595, 0.0], [1.1161, 0.0], [1.6871, 0.0], [2.5437, 0.0], [3.9714, -0.1305], [3.1148, -0.1305]], [[0.2595, 0.0], [1.1161, 0.0], [2.2582, 0.0], [2.8293, 0.0], [2.2582, 0.0], [4.5424, -0.3916]], [[0.2595, 0.0], [1.1161, 0.0], [2.2582, 0.0], [2.8293, 0.0], [5.1135, 0.0], [7.6833, -0.9138]], [[0.2595, 0.0], [1.1161, 0.0], [2.2582, 0.0], [2.8293, 0.0], [4.828, -0.5222], [3.6858, 0.0]], [[0.2595, 0.0], [1.1161, 0.0], [1.6871, 0.0], [2.5437, 0.0], [6.5412, -1.3055], [3.6858, 0.0]], [[0.2595, 0.0], [1.1161, 0.0], [1.6871, 0.0], [2.5437, 0.0], [7.9688, 0.6527], [-0.026, 0.0]]]",0.3889,0.0,0.0,0.0,0.0,0.0,0.0,True,[3],0.0,0.0,0.0,1.9251,8.0,1.1161,2.5437,3.4003,0.6878,1.4016,1.9251,"[[0.259, 0.0], [1.116, 0.0], [1.687, 0.0], [2.544, 0.0], [2.544, 0.0], [3.4, 0.0]]",ok,3.219,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5,0.6666666666666666,78be3bd5f1f146cdb1b7120bbf8a218c,scene-0095,42
1.1161,2.5437,3.4003,0.6878,1.4016,2.0678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.1161,2.5437,3.4003,0.6878,1.4016,2.0678,False,"[-0.0, -0.0, -0.0, -0.0653, -0.0653, -0.2611, -0.1305, -0.0]","[-34.7372, -51.3575, -94.7873, -81.342, -86.5404, -119.5633, -951.7437, -2048.5598]","[4.0534, 4.0288, 3.8958, 3.1598, 3.1521, 0.8353, -1000949.0375, -1002045.8536]","[2.068, 1.735, 2.163, 2.496, 2.116, 2.168, 2.212, 1.697]","[[[0.2595, 0.0], [1.1161, 0.0], [1.6871, 0.0], [2.5437, 0.0], [3.4003, 0.0], [3.4003, 0.0]], [[0.2595, 0.0], [1.1161, 0.0], [1.6871, 0.0], [2.5437, 0.0], [2.5437, 0.1305], [2.2582, 0.0]], [[0.2595, 0.0], [1.1161, 0.0], [2.2582, 0.0], [2.5437, 0.0], [3.4003, 0.0], [3.4003, 0.0]], [[0.2595, 0.0], [1.1161, 0.0], [2.2582, 0.0], [2.5437, 0.0], [3.6858, 0.0], [5.1135, -0.1305]], [[0.2595, 0.0], [1.1161, 0.0], [2.2582, 0.0], [2.5437, 0.0], [2.5437, 0.0], [3.9714, -0.1305]], [[0.2595, 0.0], [1.1161, 0.0], [2.2582, 0.0], [2.5437, 0.0], [2.5437, 0.0], [4.2569, 0.5222]], [[0.2595, 0.0], [1.1161, 0.0], [1.6871, 0.0], [2.5437, 0.0], [1.9727, 0.0], [5.6846, -0.2611]], [[0.2595, 0.0], [1.1161, 0.0], [1.6871, 0.0], [2.5437, 0.0], [4.5424, -0.2611], [-0.026, 0.0]]]",0.243,0.0,0.0,0.0,0.0,0.0,0.0,True,[3],0.0,0.0,0.0,1.6971,8.0,1.1161,2.5437,0.026,0.6878,1.4016,1.6971,"[[0.259, 0.0], [1.116, 0.0], [1.687, 0.0], [2.544, 0.0], [3.4, 0.0], [3.4, 0.0]]",ok,2.4964,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5,0.6666666666666666,ff98be19bcf9436cad14f28ff63cb501,scene-0095,42
1.6871,3.1148,3.6858,1.2588,1.9727,2.4961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.6871,2.8293,3.6858,1.2588,1.9013,2.4486,True,"[-0.0, -0.0, -0.0, -0.0, -0.0653, -0.0, -0.2611, -0.0]","[-4.686, -21.3828, -34.4961, -50.8134, -159.4228, -732.3335, -2875.6544, -34636.8811]","[2.5748, 2.5734, 2.5171, 2.5156, 1.8018, -1000730.7137, -1002874.0346, -1034635.2062]","[2.449, 2.734, 2.306, 2.639, 3.211, 2.115, 3.402, 3.924]","[[[0.8306, 0.0], [1.6871, 0.0], [2.2582, 0.0], [2.8293, 0.0], [3.4003, 0.0], [3.6858, 0.0]], [[0.8306, 0.0], [1.6871, 0.0], [2.2582, 0.0], [2.8293, 0.0], [3.9714, 0.0], [4.828, 0.0]], [[0.545, 0.0], [1.1161, 0.0], [2.2582, 0.0], [2.8293, 0.0], [3.4003, 0.0], [3.6858, 0.0]], [[0.545, 0.0], [1.1161, 0.0], [2.2582, 0.0], [2.8293, 0.0], [3.6858, -0.1305], [5.399, 0.0]], [[0.8306, 0.0], [1.6871, 0.0], [2.2582, 0.0], [2.8293, 0.0], [3.9714, 0.1305], [7.6833, -0.1305]], [[0.545, 0.0], [1.1161, 0.0], [2.2582, 0.0], [2.8293, 0.0], [4.2569, 0.0], [1.6871, 0.0]], [[0.545, 0.0], [1.1161, 0.0], [2.2582, 0.0], [2.8293, 0.0], [2.8293, 0.0], [10.8241, 0.5222]], [[0.8306, 0.0], [1.6871, 0.0], [2.2582, 0.0], [2.8293, 0.0], [13.3939, 0.0], [2.5437, 0.0]]]",0.5748,0.0,0.0,0.0,0.0,0.0,0.0,True,[3],0.0,0.0,0.0,2.1154,8.0,1.1161,2.8293,1.6871,0.8306,1.6871,2.1154,"[[0.831, 0.0], [1.687, 0.0], [2.258, 0.0], [2.829, 0.0], [3.4, 0.0], [3.686, 0.0]]",ok,3.9238,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5,0.6666666666666666,4b6fcdc1549847c395d07fefcbdc16eb,scene-0095,42
1.1161,2.5394,3.4139,0.9733,1.6147,2.1828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.1161,2.825,2.8428,0.9733,1.6861,2.1353,True,"[-0.0, -0.0, -0.0, -0.3916, -0.2611, -0.0, -0.0653, -0.0]","[-31.0554, -62.6227, -460.726, -263.6831, -539.3449, -539.779, -615.6417, -302361.8451]","[2.3702, 2.3697, 2.3659, -0.3899, -1000537.9881, -1000538.4222, -1000614.2846, -1302360.4881]","[2.135, 2.088, 1.945, 2.856, 3.042, 1.945, 1.852, 7.322]","[[[0.8306, 0.0], [1.1161, 0.0], [1.9727, 0.0], [2.8293, 0.0], [3.4003, 0.0], [3.4003, 0.0]], [[0.8306, 0.0], [1.1161, 0.0], [1.9727, 0.0], [2.5437, 0.0], [3.4003, 0.0], [3.4003, 0.0]], [[0.8306, 0.0], [1.1161, 0.0], [1.9727, 0.0], [2.8293, 0.0], [1.9727, 0.0], [3.6858, 0.0]], [[0.8306, 0.0], [1.1161, 0.0], [1.9727, 0.0], [2.5437, 0.0], [3.6858, 0.0], [7.6833, -0.7833]], [[0.8306, 0.0], [1.1161, 0.0], [1.9727, 0.0], [2.5437, 0.0], [3.6858, 0.0], [8.8254, -0.5222]], [[0.8306, 0.0], [1.1161, 0.0], [1.9727, 0.0], [2.5437, 0.0], [3.9714, 0.0], [1.9727, 0.0]], [[0.8306, 0.0], [1.1161, 0.0], [1.9727, 0.0], [2.8293, 0.0], [3.9714, 0.0], [1.1161, -0.1305]], [[0.8306, 0.0], [1.1161, 0.0], [1.9727, 0.0], [2.8293, 0.0], [33.6665, -0.1305], [4.2569, 0.0]]]",1.7229,0.0,0.0,0.0,0.0,0.0,0.0,True,[3],0.0,0.0,0.0,1.8525,8.0,1.1161,2.825,0.5751,0.9733,1.6861,1.8525,"[[0.831, 0.0], [1.116, 0.0], [1.973, 0.0], [2.829, 0.0], [3.4, 0.0], [3.4, 0.0]]",ok,7.3224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65c8d9839556423b87a4edffb70b434a,scene-0095,42
1.1382,0.1038,2.4227,0.7781,0.6698,0.8859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.1382,0.2883,2.4227,0.7781,0.7159,0.8988,False,"[-0.0653, -0.0653, -0.0653, -0.0653, -0.1305, -0.0653, -0.0653, -0.0653]","[-34.2042, -120.9667, -105.5024, -532.6637, -1264.7094, -1387.3973, -4319.1264, -257471.3865]","[2.7461, 2.7451, 2.7451, -1000530.6861, -1001262.7321, -1001385.4199, -1004317.1489, -1257469.4092]","[1.564, 0.899, 0.946, 2.249, 1.248, 1.06, 1.629, 5.436]","[[[1.6871, 0.0], [3.6858, 0.0], [5.399, 0.0], [6.8267, -0.1305], [7.3977, -0.2611], [6.5412, 0.1305]], [[1.6871, 0.0], [3.6858, 0.0], [5.399, 0.0], [6.8267, -0.1305], [8.8254, -0.1305], [9.1109, -0.1305]], [[1.6871, 0.0], [3.6858, 0.0], [5.1135, -0.1305], [7.3977, -0.1305], [8.8254, -0.1305], [9.1109, -0.1305]], [[1.6871, 0.0], [3.6858, 0.0], [5.399, 0.0], [6.8267, -0.1305], [11.6807, -0.1305], [19.39, -0.1305]], [[1.6871, 0.0], [3.6858, 0.0], [5.1135, -0.1305], [7.3977, -0.1305], [10.8241, 0.0], [9.1109, -0.2611]], [[1.6871, 0.0], [3.6858, 0.0], [5.1135, -0.1305], [7.3977, -0.1305], [11.6807, 0.2611], [11.1096, -0.1305]], [[1.6871, 0.0], [3.6858, 0.0], [5.399, 0.0], [6.8267, -0.1305], [11.1096, 0.0], [6.8267, -0.1305]], [[1.6871, 0.0], [3.6858, 0.0], [5.1135, -0.1305], [7.3977, -0.1305], [36.8073, -0.5222], [9.9675, -0.1305]]]",1.4076,0.0,0.0,0.0,0.0,0.0,0.0,True,[3],0.0,0.0,0.0,0.8988,8.0,1.1382,0.2883,2.4227,0.7781,0.7159,0.8988,"[[1.687, 0.0], [3.686, 0.0], [5.399, 0.0], [6.827, -0.131], [8.825, -0.131], [9.111, -0.131]]",ok,5.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f9475d1f1f96401c81ce511a93578a96,scene-0096,42
3.6592,8.3942,14.3307,2.7856,5.0167,7.5915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,3.6592,8.3942,14.0758,2.7856,5.0167,7.5965,False,"[-0.0, -0.2611, -0.1958, -0.0, -0.0, -0.0, -0.1305, -0.0653]","[-16.2355, -24.17, -1167.9189, -1609.0102, -4296.1032, -10968.484, -17392.387, -218507.6062]","[4.2614, 1.5568, -1001164.9507, -1001606.042, -1004294.234, -1010966.6148, -1017390.5178, -1218505.737]","[7.544, 7.835, 7.879, 7.588, 6.649, 6.603, 6.225, 11.683]","[[[1.6871, 0.0], [3.6858, 0.0], [5.9701, 0.0], [7.6833, 0.0], [9.1109, 0.0], [10.5386, 0.0]], [[1.6871, 0.0], [3.6858, 0.0], [5.9701, 0.0], [7.6833, 0.0], [8.8254, 0.0], [9.1109, -0.5222]], [[1.6871, 0.0], [3.6858, 0.0], [5.9701, 0.0], [7.6833, 0.0], [7.1122, 0.5222], [10.5386, -0.3916]], [[1.6871, 0.0], [3.6858, 0.0], [5.9701, 0.0], [7.6833, 0.0], [10.8241, 0.6527], [8.5399, 0.0]], [[1.6871, 0.0], [3.6858, 0.0], [7.3977, -0.2611], [11.6807, -0.1305], [9.1109, 0.0], [10.5386, 0.0]], [[1.6871, 0.0], [3.6858, 0.0], [7.3977, -0.2611], [11.6807, -0.1305], [7.3977, -0.1305], [12.5373, 0.0]], [[1.6871, 0.0], [3.6858, 0.0], [7.3977, -0.2611], [11.6807, -0.1305], [6.8267, 0.3916], [15.3926, -0.2611]], [[1.6871, 0.0], [3.6858, 0.0], [7.3977, -0.2611], [11.6807, -0.1305], [9.9675, -0.1305], [69.6432, -0.1305]]]",1.5976,0.0,0.0,0.0,0.0,0.0,0.0,True,[3],0.0,0.0,0.0,6.2247,8.0,3.6592,4.425,9.2351,2.7856,3.6738,6.2247,"[[1.687, 0.0], [3.686, 0.0], [5.97, 0.0], [7.683, 0.0], [8.825, 0.0], [10.539, -0.392]]",ok,11.6832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d8ff67e7cda741f0ac2d7525dd26d208,scene-0096,42
