base_L2@1s,base_L2@2s,base_L2@3s,base_avgL2@1s,base_avgL2@2s,base_avgL2@3s,base_coll@1s,base_coll@2s,base_coll@3s,base_cumColl@1s,base_cumColl@2s,base_cumColl@3s,base_meanColl@1s,base_meanColl@2s,base_meanColl@3s,base_status,command,got_L2@1s,got_L2@2s,got_L2@3s,got_avgL2@1s,got_avgL2@2s,got_avgL2@3s,got_beats_base,got_cand_cmd,got_cand_kin,got_cand_total,got_cand_vals,got_cand_wps,got_candidate_spread,got_coll@1s,got_coll@2s,got_coll@3s,got_cumColl@1s,got_cumColl@2s,got_cumColl@3s,got_fuse_feasible,got_fuse_n,got_meanColl@1s,got_meanColl@2s,got_meanColl@3s,got_minADE_C,got_n_candidates,got_oracle_L2@1s,got_oracle_L2@2s,got_oracle_L2@3s,got_oracle_avgL2@1s,got_oracle_avgL2@2s,got_oracle_avgL2@3s,got_pred,got_status,got_worst_candidate,mean_coll@1s,mean_coll@2s,mean_coll@3s,mean_cumColl@1s,mean_cumColl@2s,mean_cumColl@3s,mean_meanColl@1s,mean_meanColl@2s,mean_meanColl@3s,sample_token,scene,seed
3.8124,7.2458,11.9196,2.9879,4.7291,6.7837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,2.9559,6.8178,9.0643,2.3455,4.2295,5.9748,True,"[-0.1305, -0.0, -0.1305, -0.0]","[-331.899, -762.3581, -9592.747, -149839.3697]","[-2091010.2359, -3091772.2213, -3100602.6102, -3240849.2329]","[6.546, 6.119, 6.403, 11.139]","[[[3.5431, 0.0], [7.1122, 0.0], [9.3964, -0.1305], [12.68, -0.0653], [14.2505, -0.1305], [16.2492, -0.2611]], [[3.5431, 0.0], [7.1122, 0.0], [9.3964, -0.1305], [12.68, -0.0653], [14.2505, 0.2611], [18.8189, 0.0]], [[3.5431, 0.0], [7.1122, 0.0], [9.3964, -0.1305], [12.68, -0.0653], [10.8241, -0.1305], [20.5321, -0.2611]], [[3.5431, 0.0], [7.1122, 0.0], [9.3964, -0.1305], [12.68, -0.0653], [15.107, -0.2611], [69.6432, 0.0]]]",2.0766,0.0,0.0,0.0,0.0,0.0,0.0,False,"[4, 4, 4]",0.0,0.0,0.0,6.1193,4.0,2.9559,6.8178,9.9224,2.3455,4.2295,6.1193,"[[3.543, 0.0], [7.112, 0.0], [9.396, -0.131], [12.68, -0.065], [14.25, -0.131], [19.676, -0.131]]",ok,11.1387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34875eefe5f943d38f5495664ff53bb0,scene-0104,42
9.3011,18.718,28.3119,6.984,11.6726,16.4231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,9.3011,18.718,28.3119,6.984,11.6726,14.3847,True,"[-0.0, -0.0]","[-0.013, -1661754.6768]","[-1500893.0364, -4162648.7132]","[16.423, 20.19]","[[[-0.026, 0.0], [-0.026, 0.0], [-0.026, 0.0], [-0.026, 0.0], [-0.026, 0.0], [-0.026, 0.0]], [[-0.026, 0.0], [-0.026, 0.0], [-0.026, 0.0], [-0.026, 0.0], [69.6432, -0.2611], [-0.026, 0.0]]]",1.8834,0.0,0.0,0.0,0.0,0.0,0.0,False,"[3, 1, 2]",0.0,0.0,0.0,16.4231,2.0,9.3011,18.718,28.3119,6.984,11.6726,16.4231,"[[-0.026, 0.0], [-0.026, 0.0], [-0.026, 0.0], [-0.026, 0.0], [34.809, -0.131], [-0.026, 0.0]]",ok,20.1899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8d56b71c09c04ece827107b3c103498f,scene-0105,42
1.8066,3.4932,5.3043,1.2076,1.9769,2.9548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,2.0917,0.484,3.0653,1.3502,0.879,2.9813,False,"[-0.7833, -0.0653, -0.1958, -0.5222]","[-2069.8857, -2961.4815, -234113.5718, -677434.8962]","[-2075517.1701, -2076408.7659, -2307560.8562, -2750882.1807]","[1.66, 2.223, 5.398, 8.931]","[[[4.2569, 0.0], [7.6833, 0.0], [14.3932, 0.0], [19.2472, 0.1305], [20.8176, 0.3916], [25.3861, -1.5666]], [[4.2569, 0.0], [7.6833, 0.0], [14.3932, 0.0], [19.2472, 0.1305], [19.1045, 0.1305], [22.5308, 0.1305]], [[4.2569, 0.0], [7.6833, 0.0], [14.3932, 0.0], [19.2472, 0.1305], [48.7996, -0.6527], [24.244, 0.3916]], [[4.2569, 0.0], [7.6833, 0.0], [14.3932, 0.0], [19.2472, 0.1305], [69.6432, -0.3916], [31.6678, 1.0444]]]",2.9017,0.0,0.0,0.0,0.0,0.0,0.0,False,"[4, 4, 4]",0.0,0.0,0.0,1.6601,4.0,2.0917,0.484,3.6595,1.3502,0.879,1.6601,"[[4.257, 0.0], [7.683, 0.0], [14.393, 0.0], [19.247, 0.131], [34.809, -0.131], [24.815, 0.261]]",ok,8.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d0cc76c904c542b39553f012e4791ef0,scene-0105,42
0.4579,0.5106,0.3563,0.2455,0.3504,0.401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.6002,1.6538,1.7704,0.8025,1.0928,1.0853,False,"[-0.0, -0.2611, -0.1305, -0.0653]","[-911.7363, -5518.9546, -24344.29, -144135.6599]","[-3141858.3036, -3146465.5219, -3165290.8574, -3285082.2273]","[0.943, 1.613, 2.516, 9.6]","[[[4.1141, 0.0], [6.6839, 0.0], [10.1103, 0.0], [13.3939, -0.0653], [14.2505, 0.0], [18.2479, 0.0]], [[4.1141, 0.0], [6.6839, 0.0], [10.1103, 0.0], [13.3939, -0.0653], [12.5373, 0.1305], [20.5321, 0.5222]], [[4.1141, 0.0], [6.6839, 0.0], [10.1103, 0.0], [13.3939, -0.0653], [23.9585, -2.0888], [16.2492, -0.2611]], [[4.1141, 0.0], [6.6839, 0.0], [10.1103, 0.0], [13.3939, -0.0653], [15.9636, -0.5222], [69.6432, 0.1305]]]",3.4703,0.0,0.0,0.0,0.0,0.0,0.0,True,"[4, 4, 4]",0.0,0.0,0.0,0.9426,4.0,0.6002,1.6538,0.6356,0.8025,1.0928,0.9426,"[[4.114, 0.0], [6.684, 0.0], [10.11, 0.0], [13.394, -0.065], [15.107, -0.261], [19.39, 0.065]]",ok,9.6003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6a467240b14745cd8ab11701bd4f08d3,scene-0105,42
0.7863,3.3154,6.2239,0.4134,1.534,2.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.9289,4.3147,6.0749,0.6645,1.5174,2.5508,True,"[-0.0653, -0.0, -0.0653, -0.0]","[-1561.8733, -3136.829, -4388.0957, -5264.7603]","[-2901650.9147, -2903225.8704, -2904477.1371, -2905353.8017]","[2.98, 2.456, 2.647, 2.03]","[[[1.8299, 0.0], [5.9701, 0.0], [7.5405, -0.0653], [6.6839, 0.0], [9.1109, 0.0], [10.5386, -0.1305]], [[1.8299, 0.0], [5.9701, 0.0], [7.5405, -0.0653], [6.6839, 0.0], [10.8241, 0.0], [11.9662, 0.0]], [[1.8299, 0.0], [5.9701, 0.0], [7.5405, -0.0653], [6.6839, 0.0], [11.1096, 0.3916], [10.5386, 0.1305]], [[1.8299, 0.0], [5.9701, 0.0], [7.5405, -0.0653], [6.6839, 0.0], [12.2517, -0.1305], [13.1083, 0.0]]]",0.3434,0.0,0.0,0.0,0.0,0.0,0.0,False,"[4, 4, 4]",0.0,0.0,0.0,2.03,4.0,0.9289,4.3147,4.221,0.6645,1.5174,2.03,"[[1.83, 0.0], [5.97, 0.0], [7.541, -0.065], [6.684, 0.0], [10.967, 0.0], [11.252, 0.0]]",ok,2.9798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aa0a917a785d453cb7803ddd67c2fc9b,scene-0105,42
4.6303,8.8382,14.8131,3.4008,5.6378,8.0928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,3.6313,7.2714,16.5246,2.6161,4.8537,7.6941,True,"[-0.0653, -0.0, -0.0653, -0.0]","[-1025.5075, -2290.7547, -2968.2401, -2996.808]","[-1376262.9944, -2378554.3693, -2379231.8547, -2379260.4226]","[7.478, 7.059, 8.528, 7.999]","[[[1.6871, 0.0653], [2.972, 0.0], [3.1148, 0.0], [5.5418, 0.0], [5.1135, 0.0], [5.6846, -0.1305]], [[1.6871, 0.0653], [2.972, 0.0], [3.1148, 0.0], [5.5418, 0.0], [8.5399, -0.3916], [4.828, 0.0]], [[1.6871, 0.0653], [2.972, 0.0], [3.1148, 0.0], [5.5418, 0.0], [2.5437, -0.5222], [1.9727, -0.1305]], [[1.6871, 0.0653], [2.972, 0.0], [3.1148, 0.0], [5.5418, 0.0], [7.1122, -0.1305], [0.545, 0.0]]]",0.5518,0.0,0.0,0.0,0.0,0.0,0.0,False,"[4, 4, 4]",0.0,0.0,0.0,7.0591,4.0,3.6313,7.2714,15.0972,2.6161,4.8537,7.0591,"[[1.687, 0.065], [2.972, 0.0], [3.115, 0.0], [5.542, 0.0], [6.113, -0.261], [3.4, -0.065]]",ok,8.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04ebf63518914e0883bdffdb0b6c3f4c,scene-0106,42
0.6749,0.2929,1.9366,0.3801,0.299,0.5711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.2531,0.2708,1.0295,0.1693,0.2185,0.4099,True,"[-0.1305, -0.3916, -8.2899, -0.0653]","[-75.5942, -5034.6619, -17458.6682, -158065.2691]","[-504660.6774, -1509696.6233, -1522120.6296, -1662727.2305]","[0.674, 0.878, 3.424, 8.857]","[[[3.1148, 0.0], [6.5412, 0.0], [9.5392, -0.0653], [12.3945, -0.1305], [14.2505, -0.2611], [16.8202, -0.2611]], [[3.1148, 0.0], [6.5412, 0.0], [9.5392, -0.0653], [12.3945, -0.1305], [19.6755, 0.0], [18.8189, -0.7833]], [[3.1148, 0.0], [6.5412, 0.0], [9.5392, -0.0653], [12.3945, -0.1305], [16.8202, 0.0], [13.1083, 16.5798]], [[3.1148, 0.0], [6.5412, 0.0], [9.5392, -0.0653], [12.3945, -0.1305], [14.2505, 0.0], [69.6432, -0.1305]]]",3.2999,0.0,0.0,0.0,0.0,0.0,0.0,True,"[3, 4, 4]",0.0,0.0,0.0,0.6741,4.0,0.2531,0.2708,1.9366,0.1693,0.2185,0.6741,"[[3.115, 0.0], [6.541, 0.0], [9.539, -0.065], [12.395, -0.131], [15.535, 0.0], [17.82, -0.196]]",ok,8.8569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66317c99b4524905bfb5cd70dac8932a,scene-0106,42
1.9747,4.3585,5.1557,1.4055,2.6437,3.6613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.5542,3.7889,3.4225,0.6238,2.1809,2.8488,True,"[-0.0653, -0.1305, -0.1958, -0.0653]","[-1307.4128, -3472.833, -6843.1607, -76246.5241]","[-2272163.9134, -2274329.3337, -2277699.6614, -2347103.0247]","[3.258, 2.494, 4.394, 3.706]","[[[3.2576, 0.0], [7.3977, 0.1305], [8.2543, -0.0653], [11.6807, -0.1305], [14.2505, -0.1305], [17.3913, -0.1305]], [[3.2576, 0.0], [7.3977, 0.1305], [8.2543, -0.0653], [11.6807, -0.1305], [14.536, 0.1305], [24.5295, 0.2611]], [[3.2576, 0.0], [7.3977, 0.1305], [8.2543, -0.0653], [11.6807, -0.1305], [9.682, 0.3916], [15.107, 0.3916]], [[3.2576, 0.0], [7.3977, 0.1305], [8.2543, -0.0653], [11.6807, -0.1305], [31.6678, -0.3916], [21.9598, 0.1305]]]",0.6904,0.0,0.0,0.0,0.0,0.0,0.0,False,"[4, 4, 4]",0.0,0.0,0.0,2.4938,4.0,0.5542,3.7889,1.4403,0.6238,2.1809,2.4938,"[[3.258, 0.0], [7.398, 0.131], [8.254, -0.065], [11.681, -0.131], [14.393, 0.0], [19.676, 0.196]]",ok,4.3937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94d3fc9d266743588dca2efc73d9fbce,scene-0106,42
0.3286,0.905,1.49,0.2992,0.5008,0.8198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.6662,0.6963,0.6813,0.4084,0.5935,0.6603,True,"[-0.6527, -1.1097, -8.2899, -0.4569]","[-107.5011, -1147.7767, -11772.9509, -36320.0597]","[-672354.8867, -1673504.1046, -1684129.2788, -1708676.3877]","[0.89, 1.117, 3.566, 2.417]","[[[2.401, -0.1305], [5.399, -0.2611], [7.5405, -0.4569], [8.8254, -0.6527], [9.9675, -1.436], [11.6807, -1.3055]], [[2.401, -0.1305], [5.399, -0.2611], [7.5405, -0.4569], [8.8254, -0.6527], [10.5386, -1.5666], [10.8241, 2.2193]], [[2.401, -0.1305], [5.399, -0.2611], [7.5405, -0.4569], [8.8254, -0.6527], [8.2543, 0.9138], [14.2505, 16.5798]], [[2.401, -0.1305], [5.399, -0.2611], [7.5405, -0.4569], [8.8254, -0.6527], [21.3887, -0.3916], [13.1083, -0.9138]]]",1.0765,0.0,0.0,0.0,0.0,0.0,0.0,True,"[4, 4, 4]",0.0,0.0,0.0,0.8903,4.0,0.6662,0.6963,1.49,0.4084,0.5935,0.8903,"[[2.401, -0.131], [5.399, -0.261], [7.541, -0.457], [8.825, -0.653], [10.253, -0.914], [12.395, 0.653]]",ok,3.5657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b988f7f03263462d94d39a722dc820ca,scene-0106,42
0.1842,0.22,2.471,0.3161,0.26,0.6981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,2.319,0.22,2.2256,1.3124,0.7581,0.9573,False,"[-0.2611, -0.2611, -0.8486, -7.5719]","[-848.3619, -917.9687, -2098.6795, -15112.1891]","[-584081.0712, -584081.0827, -1586181.0382, -1599194.5478]","[1.03, 0.942, 1.09, 3.491]","[[[2.6865, 0.0], [6.6839, -0.1305], [7.6833, -0.2611], [10.253, -0.2611], [12.5373, -0.3916], [13.6794, -0.5222]], [[2.6865, 0.0], [6.6839, -0.1305], [7.6833, -0.2611], [10.253, -0.2611], [13.1083, -0.3916], [13.9649, -0.5222]], [[2.6865, 0.0], [6.6839, -0.1305], [7.6833, -0.2611], [10.253, -0.2611], [15.6781, -0.7833], [16.8202, -1.6971]], [[2.6865, 0.0], [6.6839, -0.1305], [7.6833, -0.2611], [10.253, -0.2611], [9.3964, 0.0], [13.3939, -15.1438]]]",1.0712,0.0,0.0,0.0,0.0,0.0,0.0,True,"[4, 3, 4]",0.0,0.0,0.0,0.9419,4.0,2.319,0.22,2.1994,1.3124,0.7581,0.9419,"[[2.686, 0.0], [6.684, -0.131], [7.683, -0.261], [10.253, -0.261], [12.823, -0.392], [13.822, -1.11]]",ok,3.4915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ad8905836f364a87a7233eb0aef915ea,scene-0107,42
3.1507,7.1882,12.1058,2.3356,4.2795,6.4808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,right,3.0635,7.7211,6.87,2.2141,4.31,5.6963,True,"[-2.2846, -2.7415, 5.94, 2.3499]","[-67.9437, -4804.6346, -14622.0413, -29275.3384]","[-500807.6058, -1505612.4562, -1515429.8629, -1530083.16]","[6.701, 6.306, 6.37, 7.645]","[[[2.401, -0.0653], [4.6852, 0.3916], [6.6839, 0.5222], [8.5399, 1.6971], [10.5386, 3.0026], [12.8228, 4.5692]], [[2.401, -0.0653], [4.6852, 0.3916], [6.6839, 0.5222], [8.5399, 1.6971], [10.253, 5.8747], [19.9611, 5.4831]], [[2.401, -0.0653], [4.6852, 0.3916], [6.6839, 0.5222], [8.5399, 1.6971], [13.3939, -5.4831], [32.5244, -11.88]], [[2.401, -0.0653], [4.6852, 0.3916], [6.6839, 0.5222], [8.5399, 1.6971], [1.4016, 0.2611], [13.6794, -4.6998]]]",0.5351,0.0,0.0,0.0,0.0,0.0,0.0,False,"[4, 4, 4]",0.0,0.0,0.0,6.3061,4.0,3.0635,7.7211,8.3813,2.2141,4.31,6.3061,"[[2.401, -0.065], [4.685, 0.392], [6.684, 0.522], [8.54, 1.697], [10.396, 1.632], [16.82, -0.065]]",ok,7.6452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84c24cd1d7914f72bb2fa17a6c5c41e5,scene-0107,42
1.0141,1.1436,0.5939,0.7411,0.9269,1.0668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,2.5839,1.2994,1.6918,1.4549,1.2173,1.2528,False,"[-0.1305, -0.7833, -0.1305, -1.5013]","[-1724.9114, -1954.3815, -3834.7182, -850752.2427]","[-2758985.8938, -2759215.364, -2761095.7007, -3608013.2251]","[1.283, 1.126, 1.593, 9.324]","[[[4.1141, 0.0], [10.9669, -0.1305], [13.5366, -0.2611], [15.8209, -0.0653], [20.5321, 0.0], [27.3848, -0.2611]], [[4.1141, 0.0], [10.9669, -0.1305], [13.5366, -0.2611], [15.8209, -0.0653], [21.1032, -0.2611], [26.5282, -1.5666]], [[4.1141, 0.0], [10.9669, -0.1305], [13.5366, -0.2611], [15.8209, -0.0653], [23.3874, -0.1305], [27.9559, -0.2611]], [[4.1141, 0.0], [10.9669, -0.1305], [13.5366, -0.2611], [15.8209, -0.0653], [69.6432, -0.5222], [24.8151, -3.0026]]]",3.464,0.0,0.0,0.0,0.0,0.0,0.0,False,"[4, 4, 4]",0.0,0.0,0.0,1.1257,4.0,2.5839,1.2994,1.6938,1.4549,1.2173,1.1257,"[[4.114, 0.0], [10.967, -0.131], [13.537, -0.261], [15.821, -0.065], [22.245, -0.196], [26.957, -0.914]]",ok,9.3244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2d4012e701194ca6a79709cfbfb6bb93,scene-0107,42
0.1629,0.5453,1.1661,0.1109,0.2351,0.4797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.7253,0.9458,0.7101,0.4584,1.3271,1.5182,False,"[-0.0653, -0.0653, -0.718, -0.0653]","[-5458.5727, -24272.5835, -26690.9386, -70780.1536]","[-2293914.2396, -2312728.2504, -2315146.6055, -2359235.8205]","[1.208, 2.706, 3.225, 3.471]","[[[3.8286, 0.0], [7.9688, 0.0], [14.3932, -0.1305], [13.9649, -0.5222], [17.9623, -0.1305], [21.6742, -0.1305]], [[3.8286, 0.0], [7.9688, 0.0], [14.3932, -0.1305], [13.9649, -0.5222], [25.6716, -0.1305], [26.8138, 0.1305]], [[3.8286, 0.0], [7.9688, 0.0], [14.3932, -0.1305], [13.9649, -0.5222], [7.3977, -0.1305], [20.5321, -1.436]], [[3.8286, 0.0], [7.9688, 0.0], [14.3932, -0.1305], [13.9649, -0.5222], [31.6678, 0.6527], [25.3861, -0.1305]]]",0.8786,0.0,0.0,0.0,0.0,0.0,0.0,False,"[4, 4, 4]",0.0,0.0,0.0,1.2077,4.0,0.7253,0.9458,1.1661,0.4584,1.3271,1.2077,"[[3.829, 0.0], [7.969, 0.0], [14.393, -0.131], [13.965, -0.522], [21.817, -0.131], [23.53, -0.131]]",ok,3.4706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5d6dc0be4bc645b396e714c7ba65e48a,scene-0107,42
0.3427,1.3457,3.677,0.2339,0.6152,1.4116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,17.9316,2.5102,1.6856,9.171,5.5868,4.7121,False,"[-0.1958, -0.1305, -0.0, -0.0]","[-145944.0771, -147079.9093, -152333.2156, -152652.1749]","[-3383606.3676, -3384742.1998, -3389995.5061, -3390314.4653]","[5.546, 4.282, 5.187, 4.726]","[[[0.545, 0.0], [18.2479, 0.0], [2.1154, -0.0653], [3.8286, -0.0653], [7.6833, -0.6527], [9.1109, -0.3916]], [[0.545, 0.0], [18.2479, 0.0], [2.1154, -0.0653], [3.8286, -0.0653], [5.399, 0.1305], [3.4003, 0.2611]], [[0.545, 0.0], [18.2479, 0.0], [2.1154, -0.0653], [3.8286, -0.0653], [7.9688, -0.1305], [0.545, 0.0]], [[0.545, 0.0], [18.2479, 0.0], [2.1154, -0.0653], [3.8286, -0.0653], [-0.026, 0.0], [-0.026, 0.0]]]",0.4762,0.0,0.0,0.0,0.0,0.0,0.0,False,"[4, 4, 4]",0.0,0.0,0.0,4.2819,4.0,17.9316,2.5102,0.2492,9.171,5.5868,4.2819,"[[0.545, 0.0], [18.248, 0.0], [2.115, -0.065], [3.829, -0.065], [6.541, -0.065], [1.973, 0.0]]",ok,5.5461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339ead96177c4e338fde8235c188cfaa,scene-0108,42
2.9195,6.548,9.4126,2.1089,3.8944,5.4955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,3.6331,7.9924,9.4132,2.4656,4.3982,5.8315,False,"[-0.0653, -0.0653, -0.9791, -0.1305]","[-1367.5013, -1458.7086, -2276.4551, -2385.083]","[-1291483.548, -1291574.7553, -1292392.5018, -1292501.1297]","[5.736, 5.831, 5.767, 6.88]","[[[1.9727, 0.0], [4.6852, -0.1305], [5.8273, -0.1305], [9.1109, -0.5875], [9.1109, -0.1305], [9.9675, -0.1305]], [[1.9727, 0.0], [4.6852, -0.1305], [5.8273, -0.1305], [9.1109, -0.5875], [9.1109, -0.1305], [10.5386, -0.1305]], [[1.9727, 0.0], [4.6852, -0.1305], [5.8273, -0.1305], [9.1109, -0.5875], [8.5399, -0.1305], [10.5386, -1.9582]], [[1.9727, 0.0], [4.6852, -0.1305], [5.8273, -0.1305], [9.1109, -0.5875], [13.6794, 0.3916], [12.2517, -0.2611]]]",0.4782,0.0,0.0,0.0,0.0,0.0,0.0,False,"[4, 4, 4]",0.0,0.0,0.0,5.7362,4.0,3.6331,7.9924,8.8415,2.4656,4.3982,5.7362,"[[1.973, 0.0], [4.685, -0.131], [5.827, -0.131], [9.111, -0.587], [9.111, -0.131], [10.539, -0.196]]",ok,6.8799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3c61eda50f694585bac0614e4660eca1,scene-0108,42
1.1444,2.3369,1.8143,0.8068,1.3582,1.573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,right,0.8614,2.3049,2.6267,0.5229,1.0778,1.7964,False,"[1.8277, 1.1749, -2.1541, -0.1305]","[-333.5051, -3982.4352, -7428.2587, -10806.5757]","[-503320.6314, -1507305.5111, -1510751.3345, -1514129.6516]","[1.351, 3.291, 2.582, 2.496]","[[[0.8306, 0.0], [2.5437, -0.2611], [3.9714, -0.9138], [6.5412, -2.0235], [7.3977, -3.1332], [9.1109, -3.6554]], [[0.8306, 0.0], [2.5437, -0.2611], [3.9714, -0.9138], [6.5412, -2.0235], [13.9649, -2.7415], [14.8215, -2.3499]], [[0.8306, 0.0], [2.5437, -0.2611], [3.9714, -0.9138], [6.5412, -2.0235], [7.9688, -4.8303], [9.3964, 4.3081]], [[0.8306, 0.0], [2.5437, -0.2611], [3.9714, -0.9138], [6.5412, -2.0235], [10.253, -5.8747], [3.9714, 0.2611]]]",0.6952,0.0,0.0,0.0,0.0,0.0,0.0,False,"[4, 4, 4]",0.0,0.0,0.0,1.3509,4.0,0.8614,2.3049,1.8143,0.5229,1.0778,1.3509,"[[0.831, 0.0], [2.544, -0.261], [3.971, -0.914], [6.541, -2.024], [9.111, -3.982], [9.254, -1.044]]",ok,3.291,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,ccd733959138440885578f1afeaaa4a7,scene-0108,42
0.7917,0.0527,0.5352,0.4763,0.4866,0.4424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.5023,2.5542,0.6089,1.1881,1.4699,1.4142,False,"[-0.1305, -0.0653, -0.3916, -0.1958]","[-3696.8782, -4053.3695, -37954.2219, -80452.653]","[-3350686.1706, -3351042.6619, -3384943.5143, -3427441.9454]","[1.145, 1.488, 2.624, 9.447]","[[[4.3997, 0.0], [8.1116, -0.1305], [11.1096, -0.1958], [11.6807, -0.2611], [18.2479, -0.2611], [21.3887, -0.2611]], [[4.3997, 0.0], [8.1116, -0.1305], [11.1096, -0.1958], [11.6807, -0.2611], [19.1045, 0.0], [24.244, -0.1305]], [[4.3997, 0.0], [8.1116, -0.1305], [11.1096, -0.1958], [11.6807, -0.2611], [25.3861, 0.0], [19.6755, -0.7833]], [[4.3997, 0.0], [8.1116, -0.1305], [11.1096, -0.1958], [11.6807, -0.2611], [21.1032, -1.6971], [69.6432, -0.3916]]]",3.3764,0.0,0.0,0.0,0.0,0.0,0.0,False,"[4, 4, 4]",0.0,0.0,0.0,1.1455,4.0,1.5023,2.5542,0.8205,1.1881,1.4699,1.1455,"[[4.4, 0.0], [8.112, -0.131], [11.11, -0.196], [11.681, -0.261], [20.104, -0.131], [22.816, -0.326]]",ok,9.4468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0141260a339d4b37addb55818bbae718,scene-0108,42
1.2078,1.0661,2.1598,0.8186,0.9902,1.4303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.506,2.6214,1.1108,0.4677,1.2411,1.3696,True,"[-0.1305, -0.0, -0.3264, -0.1305]","[-642.1428, -1281.9405, -9176.2733, -92911.1992]","[-2185463.8213, -2186103.619, -2193997.9518, -2277732.8777]","[1.598, 1.578, 1.602, 3.953]","[[[3.6858, 0.0], [8.5399, -0.1305], [10.3958, -0.0653], [12.68, -0.0653], [16.2492, -0.2611], [19.9611, -0.2611]], [[3.6858, 0.0], [8.5399, -0.1305], [10.3958, -0.0653], [12.68, -0.0653], [15.107, 0.0], [21.9598, 0.0]], [[3.6858, 0.0], [8.5399, -0.1305], [10.3958, -0.0653], [12.68, -0.0653], [21.3887, 0.2611], [20.2466, -0.6527]], [[3.6858, 0.0], [8.5399, -0.1305], [10.3958, -0.0653], [12.68, -0.0653], [17.1058, 16.5798], [23.3874, -0.2611]]]",1.0224,0.0,0.0,0.0,0.0,0.0,0.0,False,"[4, 4, 4]",0.0,0.0,0.0,1.5775,4.0,0.506,2.6214,0.8705,0.4677,1.2411,1.5775,"[[3.686, 0.0], [8.54, -0.131], [10.396, -0.065], [12.68, -0.065], [16.677, 0.131], [21.103, -0.261]]",ok,3.9533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4d0d06979c984a72bfb9e6c5e3a35f84,scene-0109,42
