base_L2@1s,base_L2@2s,base_L2@3s,base_avgL2@1s,base_avgL2@2s,base_avgL2@3s,base_coll@1s,base_coll@2s,base_coll@3s,base_cumColl@1s,base_cumColl@2s,base_cumColl@3s,base_meanColl@1s,base_meanColl@2s,base_meanColl@3s,base_status,command,got_L2@1s,got_L2@2s,got_L2@3s,got_avgL2@1s,got_avgL2@2s,got_avgL2@3s,got_beats_base,got_cand_cmd,got_cand_kin,got_cand_total,got_cand_vals,got_cand_wps,got_candidate_spread,got_coll@1s,got_coll@2s,got_coll@3s,got_cumColl@1s,got_cumColl@2s,got_cumColl@3s,got_fuse_feasible,got_fuse_n,got_meanColl@1s,got_meanColl@2s,got_meanColl@3s,got_minADE_C,got_n_candidates,got_oracle_L2@1s,got_oracle_L2@2s,got_oracle_L2@3s,got_oracle_avgL2@1s,got_oracle_avgL2@2s,got_oracle_avgL2@3s,got_pred,got_status,got_worst_candidate,mean_coll@1s,mean_coll@2s,mean_coll@3s,mean_cumColl@1s,mean_cumColl@2s,mean_cumColl@3s,mean_meanColl@1s,mean_meanColl@2s,mean_meanColl@3s,sample_token,scene,seed
2.1254,2.9421,4.8582,1.6162,2.3435,3.0043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,2.1245,1.8018,6.9999,1.7585,2.0225,3.0997,False,"[-0.1305, -0.0653, -0.1305, -0.0]","[-403.0281, -673.7015, -21325.3287, -99388.8292]","[2.1971, -1000671.338, -1021322.9653, -1099386.4657]","[2.933, 3.266, 4.265, 8.413]","[[[3.9714, 0.0], [8.5399, -0.0653], [12.9656, -0.1305], [17.9623, -0.0653], [20.5321, -0.1305], [23.9585, -0.2611]], [[3.9714, 0.0], [8.5399, -0.0653], [12.9656, -0.1305], [17.9623, -0.0653], [21.6742, -0.1305], [20.8176, -0.1305]], [[3.9714, 0.0], [8.5399, -0.0653], [12.9656, -0.1305], [17.9623, -0.0653], [13.1083, -0.1305], [23.3874, -0.2611]], [[3.9714, 0.0], [8.5399, -0.0653], [12.9656, -0.1305], [17.9623, -0.0653], [22.5308, -0.6527], [69.6432, 0.0]]]",2.1879,0.0,0.0,0.0,0.0,0.0,0.0,True,"[2, 2, 2]",0.0,0.0,0.0,2.933,4.0,2.1245,1.8018,5.4292,1.7585,2.0225,2.933,"[[3.971, 0.0], [8.54, -0.065], [12.966, -0.131], [17.962, -0.065], [21.103, -0.131], [22.388, -0.196]]",ok,8.4126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19ffc60b7e9f429cbca0dbd5e2fc2e03,scene-0094,42
0.6963,1.4234,2.9609,0.5331,0.9261,1.4786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.2663,1.7114,1.4142,0.8893,0.9636,1.0805,True,"[-0.0, -0.1305, -0.1305, -0.0653]","[-895.407, -570.2485, -593.3364, -57788.7981]","[-501000.5185, -501002.9175, -501002.9184, -1558791.393]","[1.123, 1.051, 1.124, 4.217]","[[[4.1141, 0.0], [7.9688, -0.1305], [13.3939, 0.0], [16.5347, -0.1958], [21.3887, -0.1305], [24.244, 0.0]], [[4.1141, 0.0], [7.9688, -0.1305], [13.3939, 0.0], [16.5347, -0.1958], [20.5321, 0.2611], [25.6716, 0.2611]], [[4.1141, 0.0], [7.9688, -0.1305], [13.3939, 0.0], [16.5347, -0.1958], [20.8176, -0.2611], [24.8151, -0.2611]], [[4.1141, 0.0], [7.9688, -0.1305], [13.3939, 0.0], [16.5347, -0.1958], [5.6846, 0.3916], [21.3887, -0.1305]]]",1.3501,0.0,0.0,0.0,0.0,0.0,0.0,True,"[2, 2, 2]",0.0,0.0,0.0,1.0511,4.0,1.2663,1.7114,0.7803,0.8893,0.9636,1.0511,"[[4.114, 0.0], [7.969, -0.131], [13.394, 0.0], [16.535, -0.196], [20.96, 0.065], [24.958, 0.131]]",ok,4.2165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ac22e12d11f84b6a98faa260bdaa64ff,scene-0094,42
0.7688,2.134,6.3582,0.5725,1.2316,2.4858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.9107,3.1349,7.0708,0.786,1.6243,3.1994,False,"[-0.1305, -0.0653, -0.1958, -8.2899]","[-107.2891, -1052.1383, -4323.8833, -952997.0402]","[3.0139, -1001050.2833, -1004322.0282, -1952995.1852]","[2.557, 3.842, 3.32, 13.037]","[[[3.9714, 0.0], [7.5405, -0.1305], [11.2524, -0.1305], [15.2498, -0.1958], [18.2479, -0.1305], [22.2453, -0.2611]], [[3.9714, 0.0], [7.5405, -0.1305], [11.2524, -0.1305], [15.2498, -0.1958], [22.2453, -0.1305], [25.9572, -0.1305]], [[3.9714, 0.0], [7.5405, -0.1305], [11.2524, -0.1305], [15.2498, -0.1958], [22.8163, -0.1305], [22.2453, -0.3916]], [[3.9714, 0.0], [7.5405, -0.1305], [11.2524, -0.1305], [15.2498, -0.1958], [69.6432, 0.0], [17.3913, 16.5798]]]",4.267,0.0,0.0,0.0,0.0,0.0,0.0,True,"[2, 2, 2]",0.0,0.0,0.0,2.5572,4.0,0.9107,3.1349,5.2164,0.786,1.6243,2.5572,"[[3.971, 0.0], [7.541, -0.131], [11.252, -0.131], [15.25, -0.196], [20.247, -0.131], [24.101, -0.196]]",ok,13.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,894616d89edf41b8bbfd542a150e8fbd,scene-0094,42
1.9936,4.6293,6.9178,1.5077,2.8405,3.9973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,2.1364,5.6571,3.3543,1.5077,3.3124,3.4325,True,"[-0.0, -0.1305, -0.1958, -0.2611]","[-264.3716, -1236.2623, -1657.1762, -2854.8727]","[4.412, -1001234.7041, -1001655.6181, -1002853.3146]","[4.312, 2.654, 5.55, 4.553]","[[[2.1154, 0.0], [4.3997, 0.0], [7.6833, 0.1305], [9.5392, 0.5222], [10.253, 0.0], [11.9662, 0.0]], [[2.1154, 0.0], [4.3997, 0.0], [7.6833, 0.1305], [9.5392, 0.5222], [6.8267, 0.0], [4.828, 0.2611]], [[2.1154, 0.0], [4.3997, 0.0], [7.6833, 0.1305], [9.5392, 0.5222], [11.1096, 0.0], [18.5334, 0.3916]], [[2.1154, 0.0], [4.3997, 0.0], [7.6833, 0.1305], [9.5392, 0.5222], [8.8254, 0.0], [14.8215, 0.5222]]]",1.0408,0.0,0.0,0.0,0.0,0.0,0.0,True,"[2, 2, 2]",0.0,0.0,0.0,2.654,4.0,2.1364,5.6571,0.3961,1.5077,3.3124,2.654,"[[2.115, 0.0], [4.4, 0.0], [7.683, 0.131], [9.539, 0.522], [8.54, 0.0], [8.397, 0.131]]",ok,5.5504,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,5e75205506604b6a992c08ce91a92d22,scene-0094,42
1.1161,2.5437,3.4003,0.6878,1.4016,1.9251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.9733,2.6865,5.4053,0.5535,1.4416,2.5715,False,"[-0.0, -0.2611, -0.0, -0.0]","[-78.0817, -580.2299, -1445.8718, -1813.7408]","[4.8354, 1.7946, -1001442.9267, -1001810.7956]","[1.952, 3.192, 2.217, 3.19]","[[[0.1167, -0.0653], [0.9733, 0.0], [1.9727, 0.0], [2.6865, 0.0], [2.5437, 0.0], [3.4003, 0.0]], [[0.1167, -0.0653], [0.9733, 0.0], [1.9727, 0.0], [2.6865, 0.0], [5.9701, -0.1305], [7.3977, 0.5222]], [[0.1167, -0.0653], [0.9733, 0.0], [1.9727, 0.0], [2.6865, 0.0], [3.4003, -2.3499], [3.4003, 0.0]], [[0.1167, -0.0653], [0.9733, 0.0], [1.9727, 0.0], [2.6865, 0.0], [6.8267, 0.2611], [6.5412, 0.0]]]",0.5613,0.0,0.0,0.0,0.0,0.0,0.0,True,"[2, 2, 2]",0.0,0.0,0.0,1.9517,4.0,0.9733,2.6865,3.4003,0.5535,1.4416,1.9517,"[[0.117, -0.065], [0.973, 0.0], [1.973, 0.0], [2.686, 0.0], [4.257, -0.065], [5.399, 0.261]]",ok,3.1923,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5,0.6666666666666666,78be3bd5f1f146cdb1b7120bbf8a218c,scene-0095,42
1.1161,2.5437,3.4003,0.6878,1.4016,2.0678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.4016,2.5437,3.2576,1.1161,1.6871,2.2345,False,"[-0.0, -0.0, -0.0, -0.0]","[-26.0771, -42.7211, -752.5785, -799.0214]","[3.0529, 3.0081, -1000750.5469, -1000796.9898]","[2.258, 2.211, 1.64, 2.877]","[[[0.8306, 0.0], [1.4016, 0.0], [1.9727, 0.0], [2.5437, 0.0], [3.4003, 0.0], [3.4003, 0.0]], [[0.8306, 0.0], [1.4016, 0.0], [1.9727, 0.0], [2.5437, 0.0], [3.4003, 0.1305], [3.1148, 0.0]], [[0.8306, 0.0], [1.4016, 0.0], [1.9727, 0.0], [2.5437, 0.0], [0.8306, 0.0], [2.2582, 0.0]], [[0.8306, 0.0], [1.4016, 0.0], [1.9727, 0.0], [2.5437, 0.0], [2.8293, 0.0], [7.6833, 0.0]]]",0.4379,0.0,0.0,0.0,0.0,0.0,0.0,True,"[2, 2, 2]",0.0,0.0,0.0,1.6396,4.0,1.4016,2.5437,2.2582,1.1161,1.6871,1.6396,"[[0.831, 0.0], [1.402, 0.0], [1.973, 0.0], [2.544, 0.0], [3.4, 0.065], [3.258, 0.0]]",ok,2.8768,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5,0.6666666666666666,ff98be19bcf9436cad14f28ff63cb501,scene-0095,42
1.6871,3.1148,3.6858,1.2588,1.9727,2.4961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.4016,3.1148,4.1271,1.0447,1.8299,2.4508,True,"[-0.0, -0.3264, -0.0, -0.0653]","[-27.341, -142.1409, -887.7925, -928.897]","[3.5896, 0.887, -1000886.0637, -1000927.1682]","[2.401, 2.504, 3.21, 2.497]","[[[0.6878, 0.0], [1.4016, 0.0], [2.1154, 0.0], [3.1148, 0.0], [3.4003, 0.0], [3.6858, 0.0]], [[0.6878, 0.0], [1.4016, 0.0], [2.1154, 0.0], [3.1148, 0.0], [3.1148, -0.1305], [4.5424, -0.6527]], [[0.6878, 0.0], [1.4016, 0.0], [2.1154, 0.0], [3.1148, 0.0], [6.2556, -0.1305], [5.6846, 0.0]], [[0.6878, 0.0], [1.4016, 0.0], [2.1154, 0.0], [3.1148, 0.0], [5.1135, 0.0], [2.5437, -0.1305]]]",0.3242,0.0,0.0,0.0,0.0,0.0,0.0,True,"[2, 2, 2]",0.0,0.0,0.0,2.401,4.0,1.4016,3.1148,3.6858,1.0447,1.8299,2.401,"[[0.688, 0.0], [1.402, 0.0], [2.115, 0.0], [3.115, 0.0], [3.258, -0.065], [4.114, -0.326]]",ok,3.2102,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5,0.6666666666666666,4b6fcdc1549847c395d07fefcbdc16eb,scene-0095,42
1.1161,2.5394,3.4139,0.9733,1.6147,2.1828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.4016,2.6822,4.6988,1.473,1.9002,2.6825,False,"[-0.0, -0.0, -0.0, -0.0]","[-124.4807, -139.0904, -338.187, -1127.1595]","[1.9113, 1.8756, 1.39, -1001125.9988]","[2.278, 3.087, 1.755, 1.897]","[[[1.5444, 0.0], [1.4016, 0.0], [1.9727, 0.0], [2.6865, 0.0], [3.4003, 0.0], [3.4003, 0.0]], [[1.5444, 0.0], [1.4016, 0.0], [1.9727, 0.0], [2.6865, 0.0], [4.5424, 0.0], [7.1122, 0.0]], [[1.5444, 0.0], [1.4016, 0.0], [1.9727, 0.0], [2.6865, 0.0], [1.6871, 0.1305], [1.9727, 0.0]], [[1.5444, 0.0], [1.4016, 0.0], [1.9727, 0.0], [2.6865, 0.0], [1.1161, 0.0], [3.4003, 0.0]]]",0.5173,0.0,0.0,0.0,0.0,0.0,0.0,True,"[2, 2, 2]",0.0,0.0,0.0,1.7555,4.0,1.4016,2.6822,1.4152,1.473,1.9002,1.7555,"[[1.544, 0.0], [1.402, 0.0], [1.973, 0.0], [2.686, 0.0], [3.971, 0.0], [5.256, 0.0]]",ok,3.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65c8d9839556423b87a4edffb70b434a,scene-0095,42
1.1382,0.1038,2.4227,0.7781,0.6698,0.8859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.4252,0.5644,0.8524,1.1358,0.9286,0.7949,True,"[-0.0653, -0.0653, -0.0, -0.0653]","[-32.8191, -67.8779, -3926.3351, -36201.9302]","[1.4153, 1.413, -1003925.0029, -1036200.598]","[0.821, 1.041, 1.676, 2.725]","[[[2.1154, 0.0], [3.9714, -0.0653], [5.2563, -0.0653], [7.1122, -0.1305], [9.3964, 0.0], [12.2517, -0.1305]], [[2.1154, 0.0], [3.9714, -0.0653], [5.2563, -0.0653], [7.1122, -0.1305], [8.8254, -0.1305], [9.1109, -0.1305]], [[2.1154, 0.0], [3.9714, -0.0653], [5.2563, -0.0653], [7.1122, -0.1305], [11.6807, -0.1305], [7.9688, 0.0]], [[2.1154, 0.0], [3.9714, -0.0653], [5.2563, -0.0653], [7.1122, -0.1305], [19.1045, -0.2611], [9.1109, 0.1305]]]",0.7394,0.0,0.0,0.0,0.0,0.0,0.0,True,"[2, 2, 2]",0.0,0.0,0.0,0.8208,4.0,1.4252,0.5644,0.7183,1.1358,0.9286,0.8208,"[[2.115, 0.0], [3.971, -0.065], [5.256, -0.065], [7.112, -0.131], [9.111, -0.065], [10.681, -0.131]]",ok,2.7251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f9475d1f1f96401c81ce511a93578a96,scene-0096,42
3.6592,8.3942,14.3307,2.7856,5.0167,7.5915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,4.5156,7.8385,13.6915,2.9283,4.9143,7.252,True,"[-0.0, -0.7833, -0.1305, -0.5222]","[-728.7958, -1029.6127, -2110.4966, -13848.1657]","[-500580.6692, -500583.2402, -1502692.9964, -1514430.6656]","[7.476, 7.037, 5.857, 7.187]","[[[2.2582, 0.0], [2.8293, 0.0], [6.1129, -0.0653], [8.2543, -0.1958], [9.1109, 0.0], [10.5386, 0.0]], [[2.2582, 0.0], [2.8293, 0.0], [6.1129, -0.0653], [8.2543, -0.1958], [11.1096, -0.2611], [11.3952, -1.5666]], [[2.2582, 0.0], [2.8293, 0.0], [6.1129, -0.0653], [8.2543, -0.1958], [10.5386, 0.2611], [18.8189, 0.2611]], [[2.2582, 0.0], [2.8293, 0.0], [6.1129, -0.0653], [8.2543, -0.1958], [5.1135, -0.2611], [16.2492, 1.0444]]]",0.6166,0.0,0.0,0.0,0.0,0.0,0.0,True,"[2, 2, 2]",0.0,0.0,0.0,5.8567,4.0,4.5156,7.8385,5.7712,2.9283,4.9143,5.8567,"[[2.258, 0.0], [2.829, 0.0], [6.113, -0.065], [8.254, -0.196], [10.11, -0.131], [10.967, -0.783]]",ok,7.4757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d8ff67e7cda741f0ac2d7525dd26d208,scene-0096,42
3.1539,6.7475,10.1029,2.4237,4.1549,6.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,3.1539,7.3157,12.8099,2.4951,4.3326,6.6409,False,"[-0.0, -0.0653, -0.1958, -0.3264]","[-132.26, -62.5893, -552.2042, -984787.9803]","[4.9657, 4.4451, 3.4025, -1984784.7639]","[5.977, 7.306, 6.63, 11.638]","[[[2.972, 0.0], [6.5412, 0.0], [9.3964, 0.0], [11.6807, -0.0653], [15.107, 0.0], [17.9623, 0.0]], [[2.972, 0.0], [6.5412, 0.0], [9.3964, 0.0], [11.6807, -0.0653], [12.5373, -0.2611], [12.5373, -0.1305]], [[2.972, 0.0], [6.5412, 0.0], [9.3964, 0.0], [11.6807, -0.0653], [13.6794, 1.5666], [15.6781, 0.3916]], [[2.972, 0.0], [6.5412, 0.0], [9.3964, 0.0], [11.6807, -0.0653], [69.6432, -0.2611], [21.6742, -0.6527]]]",2.2157,0.0,0.0,0.0,0.0,0.0,0.0,True,"[2, 2, 2]",0.0,0.0,0.0,5.9766,4.0,3.1539,7.3157,10.1029,2.4951,4.3326,5.9766,"[[2.972, 0.0], [6.541, 0.0], [9.396, 0.0], [11.681, -0.065], [13.822, -0.131], [15.25, -0.065]]",ok,11.6381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9be682790a634b91b334b633fa43010a,scene-0096,42
1.1597,1.4542,2.2829,1.0018,1.1789,1.3765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.4504,0.5209,1.1504,1.076,0.8766,0.8214,True,"[-0.0653, -0.0, -0.0653, -0.9791]","[-118.704, -746.3639, -1880.616, -7431.0758]","[3.1825, -1000744.5427, -1001878.7949, -1007429.2547]","[1.175, 0.855, 1.945, 1.771]","[[[3.2576, 0.0], [6.2556, 0.0653], [10.3958, -0.0653], [13.8222, 0.0653], [16.2492, -0.1305], [18.2479, -0.1305]], [[3.2576, 0.0], [6.2556, 0.0653], [10.3958, -0.0653], [13.8222, 0.0653], [18.8189, 0.2611], [20.5321, 0.0]], [[3.2576, 0.0], [6.2556, 0.0653], [10.3958, -0.0653], [13.8222, 0.0653], [13.3939, -0.7833], [16.5347, 0.1305]], [[3.2576, 0.0], [6.2556, 0.0653], [10.3958, -0.0653], [13.8222, 0.0653], [12.8228, -0.1305], [22.2453, -1.9582]]]",0.4409,0.0,0.0,0.0,0.0,0.0,0.0,True,"[2, 2, 2]",0.0,0.0,0.0,0.8546,4.0,1.4504,0.5209,0.2296,1.076,0.8766,0.8546,"[[3.258, 0.0], [6.256, 0.065], [10.396, -0.065], [13.822, 0.065], [17.534, 0.065], [19.39, -0.065]]",ok,1.9451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1f94fe5edf784708b55707a1a7754fb9,scene-0096,42
0.026,0.026,0.026,0.026,0.026,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,34.8086,1.1161,2.2582,35.2954,17.9559,12.533,False,"[-0.0, -0.0, -0.0, -0.0653]","[-257434.905, -258054.73, -259235.331, -259431.7335]","[-3728416.9247, -3729036.7497, -3730217.3507, -3730413.7532]","[12.771, 12.295, 11.979, 12.533]","[[[34.8086, 8.2899], [34.8086, 0.0], [0.1167, 0.0], [1.1161, 0.0], [1.4016, 0.0], [3.4003, 0.0]], [[34.8086, 8.2899], [34.8086, 0.0], [0.1167, 0.0], [1.1161, 0.0], [0.8306, 0.0], [1.1161, 0.0]], [[34.8086, 8.2899], [34.8086, 0.0], [0.1167, 0.0], [1.1161, 0.0], [-0.026, 0.0], [-0.026, 0.0]], [[34.8086, 8.2899], [34.8086, 0.0], [0.1167, 0.0], [1.1161, 0.0], [0.2595, 0.0], [3.1148, -0.1305]]]",0.293,0.0,0.0,0.0,0.0,0.0,0.0,False,"[2, 2, 2]",0.0,0.0,0.0,11.9793,4.0,34.8086,1.1161,0.026,35.2954,17.9559,11.9793,"[[34.809, 8.29], [34.809, 0.0], [0.117, 0.0], [1.116, 0.0], [1.116, 0.0], [2.258, 0.0]]",ok,12.7709,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5,0.6666666666666666,1c81b06c812b47788462c31f58b6c1d0,scene-0097,42
0.026,0.849,0.2997,0.026,0.4965,0.4589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.4023,0.7062,0.0166,0.2595,0.5062,0.5133,False,"[-0.0, -0.0, -0.0, -0.0]","[-5.0589, -206.7342, -194883.6611, -1586299.7945]","[2.4034, 2.403, -1194881.9289, -2586298.0623]","[0.465, 0.651, 12.453, 12.025]","[[[0.1167, 0.0], [0.4023, 0.0], [0.8306, 0.0], [0.9733, 0.0], [1.1161, 0.0], [1.1161, 0.0]], [[0.1167, 0.0], [0.4023, 0.0], [0.8306, 0.0], [0.9733, 0.0], [2.2582, 0.0], [1.6871, 0.0]], [[0.1167, 0.0], [0.4023, 0.0], [0.8306, 0.0], [0.9733, 0.0], [5.1135, 0.0], [69.6432, 0.0]], [[0.1167, 0.0], [0.4023, 0.0], [0.8306, 0.0], [0.9733, 0.0], [69.6432, 0.6527], [2.5437, 0.0]]]",5.8427,0.0,0.0,0.0,0.0,0.0,0.0,True,"[2, 2, 2]",0.0,0.0,0.0,0.4654,4.0,0.4023,0.7062,0.2997,0.2595,0.5062,0.4654,"[[0.117, 0.0], [0.402, 0.0], [0.831, 0.0], [0.973, 0.0], [1.687, 0.0], [1.402, 0.0]]",ok,12.4529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4cd53db3b63b42caba9e8f6a6ea70eae,scene-0097,42
1.1061,2.836,6.7359,0.6388,1.4599,2.7857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.9634,1.2689,6.3107,0.7102,0.9257,2.1929,True,"[-0.0653, -0.0653, -0.2611, -0.0653]","[-195.4593, -304.9937, -4140.9719, -8056.9389]","[3.7294, 3.6955, -1004138.7405, -1008054.7075]","[1.959, 2.43, 1.616, 2.192]","[[[1.4016, 0.0], [2.972, 0.0], [5.2563, 0.0], [7.5405, 0.0], [9.3964, 0.1305], [8.5399, 0.1305]], [[1.4016, 0.0], [2.972, 0.0], [5.2563, 0.0], [7.5405, 0.0], [7.3977, -0.1305], [7.6833, -0.1305]], [[1.4016, 0.0], [2.972, 0.0], [5.2563, 0.0], [7.5405, 0.0], [7.6833, -0.1305], [16.5347, -0.5222]], [[1.4016, 0.0], [2.972, 0.0], [5.2563, 0.0], [7.5405, 0.0], [4.5424, 0.0], [11.9662, -0.1305]]]",0.3005,0.0,0.0,0.0,0.0,0.0,0.0,True,"[2, 2, 2]",0.0,0.0,0.0,1.6157,4.0,0.9634,1.2689,2.1381,0.7102,0.9257,1.6157,"[[1.402, 0.0], [2.972, 0.0], [5.256, 0.0], [7.541, 0.0], [8.397, 0.0], [8.112, 0.0]]",ok,2.4296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b3d9bac351554cc98cdafe751f3d437a,scene-0097,42
2.0293,5.299,8.748,1.4811,3.1081,4.8253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.316,6.1556,9.1742,0.9107,3.0013,4.8504,False,"[-0.0, -0.0653, -0.9138, -0.0]","[-240.1078, -164.3204, -1421.8745, -17943.4412]","[4.1042, 3.9457, -1001419.0276, -1017940.5943]","[4.805, 4.897, 5.08, 4.755]","[[[3.5431, 0.0], [6.9694, 0.0], [8.6826, 0.0], [11.1096, 0.0], [13.9649, -0.5222], [18.2479, 0.0]], [[3.5431, 0.0], [6.9694, 0.0], [8.6826, 0.0], [11.1096, 0.0], [14.2505, -0.1305], [17.3913, -0.1305]], [[3.5431, 0.0], [6.9694, 0.0], [8.6826, 0.0], [11.1096, 0.0], [12.8228, 0.9138], [17.9623, -1.8277]], [[3.5431, 0.0], [6.9694, 0.0], [8.6826, 0.0], [11.1096, 0.0], [8.8254, -0.3916], [23.6729, 0.0]]]",0.1241,0.0,0.0,0.0,0.0,0.0,0.0,True,"[2, 2, 2]",0.0,0.0,0.0,4.755,4.0,1.316,6.1556,3.3219,0.9107,3.0013,4.755,"[[3.543, 0.0], [6.969, 0.0], [8.683, 0.0], [11.11, 0.0], [14.108, -0.326], [17.82, -0.065]]",ok,5.0802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1808fbc3531c415fb77531c05b2547ae,scene-0097,42
2.7265,6.2988,11.1264,1.6108,3.4938,5.5575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.5895,7.0124,9.1237,0.4071,3.2497,5.275,True,"[-0.1305, -0.3264, -0.1305, -0.1305]","[-1460.1267, -4707.1515, -154341.5777, -903482.8648]","[-1503359.7317, -1506606.7566, -1656241.1828, -2405382.4698]","[5.252, 5.298, 10.252, 10.882]","[[[4.3997, 0.0], [8.9682, -0.0653], [9.8247, 0.0], [13.5366, -0.1305], [18.2479, -0.1305], [21.3887, -0.2611]], [[4.3997, 0.0], [8.9682, -0.0653], [9.8247, 0.0], [13.5366, -0.1305], [15.107, -0.1305], [24.244, -0.6527]], [[4.3997, 0.0], [8.9682, -0.0653], [9.8247, 0.0], [13.5366, -0.1305], [15.3926, -0.2611], [69.6432, -0.2611]], [[4.3997, 0.0], [8.9682, -0.0653], [9.8247, 0.0], [13.5366, -0.1305], [69.6432, 0.0], [23.1019, -0.2611]]]",2.6552,0.0,0.0,0.0,0.0,0.0,0.0,False,"[2, 2, 2]",0.0,0.0,0.0,5.2521,4.0,0.5895,7.0124,10.5556,0.4071,3.2497,5.2521,"[[4.4, 0.0], [8.968, -0.065], [9.825, 0.0], [13.537, -0.131], [16.677, -0.131], [22.816, -0.457]]",ok,10.8816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c292d90b90ec4dbd826dfd11aa361df1,scene-0098,42
3.4072,8.4151,12.8348,2.1661,4.5141,6.7537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,4.2637,6.8453,11.6927,2.5944,4.4428,6.397,True,"[-0.0653, -0.0653, -0.0653, -0.1305]","[-436.0084, -758.74, -1711.1691, -395848.0016]","[3.3145, 3.3126, -1001709.0125, -1395845.845]","[6.088, 6.706, 8.134, 15.921]","[[[3.6858, 0.0], [5.9701, 0.0], [10.6813, 0.0], [15.8209, -0.1305], [19.6755, -0.2611], [23.1019, -0.1305]], [[3.6858, 0.0], [5.9701, 0.0], [10.6813, 0.0], [15.8209, -0.1305], [18.2479, 0.0], [20.8176, -0.1305]], [[3.6858, 0.0], [5.9701, 0.0], [10.6813, 0.0], [15.8209, -0.1305], [17.3913, -0.1305], [13.1083, -0.1305]], [[3.6858, 0.0], [5.9701, 0.0], [10.6813, 0.0], [15.8209, -0.1305], [69.6432, -0.1305], [69.6432, -0.2611]]]",3.9438,0.0,0.0,0.0,0.0,0.0,0.0,True,"[2, 2, 2]",0.0,0.0,0.0,6.0882,4.0,4.2637,6.8453,10.5507,2.5944,4.4428,6.0882,"[[3.686, 0.0], [5.97, 0.0], [10.681, 0.0], [15.821, -0.131], [18.962, -0.131], [21.96, -0.131]]",ok,15.9214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16011bbf9d634b099c5ff9a352d26c9e,scene-0098,42
